RESOLUÃÃO,CTT,UNNAMED: 2,DEMANDA,ATIVO/RECEPTIVO,DIRETOR,BANCO,RESPONSÁVEL,SITUAÃÃO
23/01/2025,216947,1.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,MARIA BRUNA,RESOLVIDO
23/01/2025,123674,1.0,"5.000,00",RECEPTIVO,LEANDRO,SAFRA,AMANDA SANTANA,PENDENTE
23/01/2025,225822,1.0,valores,RECEPTIVO,LEANDRO,TOYOTA,KATIA,PENDENTE
23/01/2025,233291,2.0,"R$ 3.400,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,VITORIA,PENDENTE
23/01/2025,227083,1.0,VALORES,,FECHADO,PANAMERICANO,VICTOR ADRIANO,PENDENTE
23/01/2025,185342,2.0,valores,RECEPTIVO,LEANDRO,BRADESCO,GREICY,PENDENTE
23/01/2025,198083,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,JULIANA,PENDENTE
23/01/2025,93297,2.0,VERIFICAR SE QUITOU,,LEANDRO,SAFRA,ALINE SALVADOR,PENDENTE
23/01/2025,93297,2.0,VALORES,RECEPTIVO,LEANDRO,SAFRA,IZABEL,RESOLVIDO
23/01/2025,212449,1.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,AMANDA SANTANA,PENDENTE
23/01/2025,209315,2.0,"R$ 2.000,00",RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,PENDENTE
23/01/2025,228967,2.0,"R$ 2.594,60",RECEPTIVO,LEANDRO,OMNI,KATIA,PENDENTE
23/01/2025,219352,1.0,"R$ 16.000,00",RECEPTIVO,LEANDRO,BRADESCO,KATIA,PENDENTE
23/01/2025,204227,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,GREICY,PENDENTE
23/01/2025,176313,1.0,VALORES,,LEANDRO,SANTANDER,JULIANA,PENDENTE
23/01/2025,113684,1.0,VALORES - emprestimo ,RECEPTIVO,LEANDRO,BRADESCO,IZABEL,PENDENTE
23/01/2025,178936,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,FABIANA,PENDENTE
23/01/2025,158290,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,AMANDA SANTANA,PENDENTE
23/01/2025,210981,2.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,JULIANA,PENDENTE
23/01/2025,201053,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,181954,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,VITORIA,PENDENTE
23/01/2025,228728,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,VICTOR ADRIANO,PENDENTE
23/01/2025,192787,1.0,"CLIENTE RECEBEU PROPOSTA DE 4.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
23/01/2025,223712,1.0,VALOES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,PENDENTE
23/01/2025,229723,1.0,VALORES,ATIVO,LEANDRO,ITAÃ,VICTOR ADRIANO,PENDENTE
23/01/2025,208034,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,KATIA,PENDENTE
23/01/2025,188832,1.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,BRADESCO,IZABEL,PENDENTE
23/01/2025,220804,2.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,PENDENTE
23/01/2025,192487,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,JULIANA,RESOLVIDO
23/01/2025,212551,2.0,"R$ 4.000,00",RECEPTIVO,LEANDRO,BRADESCO,FABIANA,PENDENTE
23/01/2025,214155,1.0,VERIFICAR SE TEVE QUEBRA DE ACORDO,RECEPTIVO,LEANDRO,BV FINANCEIRA,ALINE SALVADOR,PENDENTE
23/01/2025,222909,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,GREICY,PENDENTE
23/01/2025,228374,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,222841,1.0,"R$ 17.000,00",RECEPTIVO,LEANDRO,GMAC,JULIANA,PENDENTE
23/01/2025,179824,1.0,VALORES,RECEPTIVO,FECHADO,BV FINANCEIRA,ITAYNNARA,PENDENTE
23/01/2025,224005,1.0,"R$ 10.800,00",RECEPTIVO,LEANDRO,C6 BANK,FABIANA,PENDENTE
23/01/2025,232147,1.0,VALORES,RECEPTIVO,LEANDRO,OMNI,VICTOR ADRIANO,PENDENTE
23/01/2025,185479,3.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,PENDENTE
23/01/2025,213983,1.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,IZABEL,RESOLVIDO
23/01/2025,191932,3.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,PENDENTE
23/01/2025,186473 ,1.0,"R$ 20.000,00",RECEPTIVO,LEANDRO,BRADESCO,IZABEL,PENDENTE
23/01/2025,190983,1.0,valores,RECEPTIVO,LEANDRO,VOLKSWAGEN,KATIA,PENDENTE
23/01/2025,180952,1.0,"R$ 21.000,00",RECEPTIVO,LEANDRO,VOLKSWAGEN,ALINE SALVADOR,PENDENTE
23/01/2025,229457 ,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,PENDENTE
23/01/2025,212507,1.0,"R$5.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,229432,1.0,"R$ 15.000,00",RECEPTIVO,ADRIANO,SANTANDER,JULIANA,PENDENTE
23/01/2025,220507,1.0,"R$ 6.000,00 a R$ 6.500,00",RECEPTIVO,LEANDRO,BRADESCO,VICTOR ADRIANO,PENDENTE
23/01/2025,222660,1.0,valores,RECEPTIVO,LEANDRO,BRADESCO,EDIANE,PENDENTE
23/01/2025,196992,2.0,"R$ 6.000,00",RECEPTIVO,ADRIANO,ITAÃ,VITORIA,PENDENTE
23/01/2025,186223 ,1.0,valores,RECEPTIVO,,VOLKSWAGEN,ITAYNNARA,PENDENTE
23/01/2025,169206 ,2.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,PRIORIDADE TOTAL
23/01/2025,180377 ,1.0,valores/refinancimento,RECEPTIVO,REVERSÃO,RENNER,IZABEL,RESOLVIDO
23/01/2025,166675,2.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,JULIANA,PENDENTE
23/01/2025,226091,1.0,valores,RECEPTIVO,ADRIANO,BRADESCO,VITORIA,PENDENTE
23/01/2025,198409,1.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,211071,1.0,valores,RECEPTIVO,LEANDRO,BRADESCO,JULIANA,RESOLVIDO
23/01/2025,228759,2.0,valores,RECEPTIVO,ADRIANO,BRADESCO,ALINE SALVADOR,PENDENTE
23/01/2025,193272,2.0,valores,RECEPTIVO,ADRIANO,SANTANDER,FABIANA,PENDENTE
23/01/2025,235028,1.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
23/01/2025,162287,1.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,KATIA,PENDENTE
23/01/2025,203670,2.0,valores,RECEPTIVO,LEANDRO,BRADESCO,MONYZA,PENDENTE
23/01/2025, 210505,1.0,50% Ã¡ 80%,RECEPTIVO,JULIO,SANTANDER,VITORIA,PENDENTE
23/01/2025,150604,1.0,"R$ 7.000,00",ATIVO,ADRIANO,RENNER,ITAYNNARA,PENDENTE
23/01/2025,239071 ,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,EDIANE,PENDENTE
23/01/2025,217851,1.0,"R$ 8.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,JULIANA,PENDENTE
23/01/2025,131760 ,3.0,"R$ 1.500,00",RECEPTIVO,LEANDRO,VOLKSWAGEN,ALINE SALVADOR,PENDENTE
23/01/2025,142895,1.0,"8.000,00/ REFINANCIMENTO",RECEPTIVO,LEANDRO,BRADESCO,FABIANA,PENDENTE
23/01/2025,213674,1.0,"12.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,IZABEL,ANÃLISE
23/01/2025,222974,2.0,"R$ 4.000,00",RECEPTIVO,LEANDRO,ITAÃ,IZABEL,RESOLVIDO
23/01/2025,239040,1.0,valores,RECEPTIVO,FECHADO,SANTANDER,VICTOR ADRIANO,PENDENTE
23/01/2025,217449,4.0,"R$ 5.526,00",RECEPTIVO,,BRADESCO,ITAYNNARA,PENDENTE
23/01/2025,212489,2.0,"R$ 10.000,00",RECEPTIVO,FECHADO,PANAMERICANO,GREICY,PENDENTE
23/01/2025,114291 ,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,ALINE SALVADOR,PENDENTE
23/01/2025,159998,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,EDIANE,PENDENTE
23/01/2025,229783,1.0,verificar se foi quitado.,RECEPTIVO,FECHADO,BRADESCO,JULIANA,RESOLVIDO
23/01/2025,223197 ,2.0,"R$ 4.500,00",RECEPTIVO,,BRADESCO,MONYZA,PENDENTE
23/01/2025,180726 ,1.0,"R$ 4.000,00",RECEPTIVO,,,JULIANA,PENDENTE
23/01/2025,224521,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,GREICY,PENDENTE
23/01/2025,205897 ,2.0,"R$ 4.500,00",RECEPTIVO,ADRIANO,PANAMERICANO,VICTOR ADRIANO,PENDENTE
23/01/2025,229093,2.0,"R$ 1.800,00",RECEPTIVO,,SANTANDER,GREICY,PENDENTE
23/01/2025,239664 ,1.0,"R$ 20.000,00",RECEPTIVO,,,JULIANA,PENDENTE
23/01/2025,212616,2.0,"R$ 20.000,00",RECEPTIVO,,,JULIANA,PENDENTE
23/01/2025,209599,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,PENDENTE
23/01/2025,193405,1.0,VERIFICAR SE QUITOU ,RECEPTIVO,ADRIANO,ITAÃ,IZABEL,PENDENTE
23/01/2025,216543 ,2.0,VALORES,RECEPTIVO,,PANAMERICANO,VITORIA,PENDENTE
23/01/2025,224533,1.0,VALORES,RECEPTIVO,ADRIANO,ITAÃ,ALINE SALVADOR,PENDENTE
23/01/2025,186714 ,1.0,"R$ 6.000,00",RECEPTIVO,,PANAMERICANO,GREICY,PENDENTE
23/01/2025,207009,2.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,PENDENTE
23/01/2025,196992,2.0,"6.000,00",RECEPTIVO,LEANDRO,ITAÃ,EDIANE,PENDENTE
23/01/2025,237459,1.0,valores,RECEPTIVO,ADRIANO,SANTANDER,VICTOR ADRIANO,PENDENTE
23/01/2025,222017,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,216969,2.0,"10.000,00",RECEPTIVO,ADRIANO,SANTANDER,JULIANA,PENDENTE
23/01/2025,221537,1.0,"3.800,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,JULIA,PENDENTE
23/01/2025,230704,1.0,VALORES,,ADRIANO,RCI,AMANDA SANTANA,PENDENTE
23/01/2025,226663,1.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,VITORIA,PENDENTE
23/01/2025,207385,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,GREICY,PENDENTE
23/01/2025,226708,1.0,"VALORES, MONITORAMENTO JULIO 2",RECEPTIVO,ADRIANO,C6 BANK,VITORIA,PENDENTE
23/01/2025,228901,1.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,BRADESCO,JULIANA,RESOLVIDO
23/01/2025,218436,1.0,"R$ 6.700,00 CONTRAPROPOSTA",RECEPTIVO,,BV FINANCEIRA,GREICY,PENDENTE
23/01/2025,186355,1.0,"R$ 20.000,00",,,,JULIANA,PENDENTE
23/01/2025,219773,2.0,80%,,,ITAÃ,ALINE SALVADOR,PENDENTE
23/01/2025,153583,3.0,40%,RECEPTIVO,,SAFRA,GREICY,PENDENTE
23/01/2025,236567,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,IZABEL,PENDENTE
23/01/2025,184848,2.0,VALORES,RECEPTIVO,,BRADESCO,KATIA,PENDENTE
23/01/2025,221048 ,1.0,VALORES,RECEPTIVO,,,JULIANA,PENDENTE
23/01/2025,213416 ,1.0,VERIFICAR SE CLIENTE FEZ ATUALIZAÃÃO DAS PARCELAS,RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,PENDENTE
23/01/2025,226140 ,1.0,verificar se fez acordo,RECEPTIVO,ADRIANO,SANTANDER,EDIANE,RESOLVIDO
23/01/2025,228759,2.0,7.000,RECEPTIVO,ADRIANO,BRADESCO,ALINE SALVADOR,PENDENTE
23/01/2025,205217,2.0,11.000,RECEPTIVO,ADRIANO,BV FINANCEIRA,EDIANE,RESOLVIDO
23/01/2025,238113,1.0,VALORES,RECEPTIVO,LEANDRO,OMNI,AMANDA SANTANA,PENDENTE
23/01/2025,177240,1.0,"R$ 22.000,00",RECEPTIVO,,VOLKSWAGEN,KATIA,PENDENTE
23/01/2025,227663,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,EDIANE,RESOLVIDO
23/01/2025,232932,1.0,VALORES,RECEPTIVO,,ITAÃ,KATIA,PENDENTE
23/01/2025,126370,1.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,FABIANA,PENDENTE
23/01/2025,206969,1.0,"R$ 5.000,00",RECEPTIVO,LEANDRO,BRADESCO,AMANDA SANTANA,PENDENTE
23/01/2025,209662,1.0,VALORES,RECEPTIVO,,TOYOTA,VICTOR ADRIANO,PENDENTE
23/01/2025,221425,1.0,VALORES,RECEPTIVO,,BRADESCO,MONYZA,PENDENTE
23/01/2025,216304 ,1.0,"R$ 12.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,PENDENTE
23/01/2025,237062 ,2.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,PENDENTE
23/01/2025,205571,1.0,VALORES,,LEANDRO,VOLKSWAGEN,MARIA BRUNA,RESOLVIDO
23/01/2025,219539 ,3.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,RCI,FABIANA,RESOLVIDO
23/01/2025,205605 ,2.0,"R$ 5.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,PENDENTE
23/01/2025,232933 ,1.0,valores,RECEPTIVO,LEANDRO,ITAÃ,VICTOR ADRIANO,PENDENTE
23/01/2025,198348,1.0,"R$ 8.000,00",,,PANAMERICANO,GREICY,PENDENTE
23/01/2025,174791,1.0,"VERIFICAR A POSSIBILIDADE DE ENTRADA R$ 18.110,00  + 11 x 3.842,00 ",RECEPTIVO,LEANDRO,SAFRA,MONYZA,ANÃLISE
23/01/2025,228147,5.0,"R$ 7.000,00",RECEPTIVO,LEANDRO,SANTANDER,ALINE SALVADOR,PENDENTE
23/01/2025,213758 ,2.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,ALINE SALVADOR,PENDENTE
23/01/2025,226379,1.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,PENDENTE
23/01/2025,207937 ,1.0,"R$4.000,00",RECEPTIVO,ADRIANO,BRADESCO,JULIANA,RESOLVIDO
23/01/2025,222235,2.0,"CLIENTE RECEBEU PROPOSTA, VERIFICAR ",RECEPTIVO,ADRIANO,BRADESCO,GREICY,PENDENTE
23/01/2025,225968,1.0,VALORES,RECEPTIVO,ADRIANO,BRADESCO,GREICY,PENDENTE
23/01/2025,237241 ,1.0,verificar se fez acordo,RECEPTIVO,ADRIANO,SANTANDER,EDIANE,PENDENTE
23/01/2025,212551,2.0,"R$ 5.000,00",RECEPTIVO,LEANDRO,BRADESCO,JULIA,PENDENTE
23/01/2025,212815,2.0,VERIFICAR SE CLIENTE FEZ ACORDO COM O BANCO,RECEPTIVO,ADRIANO,BV FINANCEIRA,VITORIA,PENDENTE
23/01/2025,212635,3.0,"11.000,00",RECEPTIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
23/01/2025,211322,2.0,"R$ 13.500,00",RECEPTIVO,LEANDRO,SANTANDER,VICTOR ADRIANO,RESOLVIDO
23/01/2025,205482,3.0,valores,RECEPTIVO,LEANDRO,ITAÃ,VITORIA,RESOLVIDO
23/01/2025,237062,2.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,JULIANA,PENDENTE
23/01/2025,220296,1.0,valor,RECEPTIVO,LEANDRO,BRADESCO,GREICY,PENDENTE
23/01/2025,204371,1.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
23/01/2025,200450,2.0,"R$ 13.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,MONYZA,PENDENTE
23/01/2025,158575,2.0,"R$ 2.990,00",RECEPTIVO,LEANDRO,SANTANDER,KATIA,PENDENTE
23/01/2025,173315,1.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,JULIA,RESOLVIDO
23/01/2025,117345,2.0,valores,RECEPTIVO,LEANDRO,SAFRA,AMANDA SANTANA,PENDENTE
23/01/2025,117345,2.0,valores,RECEPTIVO,LEANDRO,SAFRA,FABIANA,PENDENTE
23/01/2025,187786,1.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,PENDENTE
23/01/2025,131760,3.0,VALORES,,,VOLKSWAGEN,JULIANA,PENDENTE
23/01/2025,215017,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,ALINE SALVADOR,PENDENTE
23/01/2025,212263,1.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,MONYZA,PENDENTE
23/01/2025,209786,1.0,VALORES,RECEPTIVO,,BRADESCO,VITORIA,RESOLVIDO
23/01/2025,50745,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,51994,1.0,50% A80%,ATIVO,LEANDRO,VOLKSWAGEN,GREICY,PENDENTE
23/01/2025,64170,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
23/01/2025,67741,1.0,50% A80%,ATIVO,LEANDRO,OMNI,JULIA,RESOLVIDO
23/01/2025,69715,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,EDIANE,RESOLVIDO
23/01/2025,82444,1.0,50% A80%,ATIVO,LEANDRO,,VITORIA,RESOLVIDO
23/01/2025,84622,1.0,50% A80%,ATIVO,LEANDRO,VOLKSWAGEN,VICTOR ADRIANO,RESOLVIDO
23/01/2025,106297,2.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,FABIANA,PENDENTE
23/01/2025,108792,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,118233,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,GREICY,RESOLVIDO
23/01/2025,122268,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,ALINE SALVADOR,PENDENTE
23/01/2025,129452,2.0,50% A80%,ATIVO,LEANDRO,BRADESCO,MONYZA,PENDENTE
23/01/2025,134105,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,JULIA,RESOLVIDO
23/01/2025,136063,1.0,50% A80%,ATIVO,LEANDRO,,VITORIA,RESOLVIDO
23/01/2025,148194,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,RESOLVIDO
23/01/2025,148684,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,FABIANA,PENDENTE
23/01/2025,154712,2.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,155730,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,159123,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
23/01/2025,161711,1.0,50% A80%,ATIVO,LEANDRO,SAFRA,JULIA,PENDENTE
23/01/2025,164938,2.0,50% A80%,ATIVO,LEANDRO,BRADESCO,VITORIA,PENDENTE
23/01/2025,167385,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,VICTOR ADRIANO,RESOLVIDO
23/01/2025,170792,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,177765,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,178116,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,ALINE SALVADOR,PENDENTE
23/01/2025,181274,2.0,50% A80%,ATIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
23/01/2025,182250,2.0,50% A80%,ATIVO,LEANDRO,SANTANDER,EDIANE,RESOLVIDO
23/01/2025,182946,2.0,50% A80%,ATIVO,LEANDRO,VOLKSWAGEN,VITORIA,PENDENTE
23/01/2025,183040,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,VICTOR ADRIANO,RESOLVIDO
23/01/2025,184841,2.0,50% A 80%,ATIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
23/01/2025,185966,3.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,186261,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,187118,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
23/01/2025,188058,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,KATIA,PENDENTE
23/01/2025,188062,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,JULIA,PENDENTE
23/01/2025,188382,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,MONYZA,PENDENTE
23/01/2025,188818,1.0,50% A80%,ATIVO,LEANDRO,,VITORIA,RESOLVIDO
23/01/2025,188828,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,VICTOR ADRIANO,RESOLVIDO
23/01/2025,189696,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,FABIANA,PENDENTE
23/01/2025,189774,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,190306,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,192055,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
23/01/2025,192562,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
23/01/2025,193482,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
23/01/2025,193504,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,EDIANE,RESOLVIDO
23/01/2025,193569,1.0,50% A80%,ATIVO,LEANDRO,,VITORIA,RESOLVIDO
23/01/2025,193655,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,VICTOR ADRIANO,RESOLVIDO
23/01/2025,193706,1.0,50% A 80% ,ATIVO,LEANDRO,PANAMERICANO,ITAYNNARA,PENDENTE
23/01/2025,193990,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,196385,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,196441,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,ALINE SALVADOR,PENDENTE
23/01/2025,196585,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
23/01/2025,198466,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,JULIA,PENDENTE
23/01/2025,199205,1.0,50% A80%,ATIVO,LEANDRO,,VITORIA,RESOLVIDO
23/01/2025,199379,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,PENDENTE
23/01/2025,200333,2.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,200617,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,201193,3.0,50% A80%,ATIVO,LEANDRO,SANTANDER,KATIA,PENDENTE
23/01/2025,201475,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,JULIA,RESOLVIDO
23/01/2025,202068,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,VITORIA,PENDENTE
23/01/2025,202442,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,VICTOR ADRIANO,RESOLVIDO
23/01/2025,202712,2.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
23/01/2025,202758,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,202937,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,202943,3.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,ALINE SALVADOR,PENDENTE
23/01/2025,203582,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,AMANDA SANTANA,PENDENTE
23/01/2025,203708,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
23/01/2025,203975,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,JULIA,RESOLVIDO
23/01/2025,204579,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,MONYZA,PENDENTE
23/01/2025,204971,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,VITORIA,PENDENTE
23/01/2025,205193,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,PENDENTE
23/01/2025,205512,1.0,50% A 80%,ATIVO,LEANDRO,PANAMERICANO,ITAYNNARA,PENDENTE
23/01/2025,205567,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,FABIANA,PENDENTE
23/01/2025,206153,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,206609,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,206697,1.0,"R$ 40.000,00",ATIVO,LEANDRO,HYUNDAI,MONYZA,PENDENTE
23/01/2025,207055,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,JULIA,RESOLVIDO
23/01/2025,207393,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,MONYZA,PENDENTE
23/01/2025,208282,1.0,50% A80%,ATIVO,LEANDRO,SANTANDER,VITORIA,PENDENTE
23/01/2025,208385,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,RESOLVIDO
23/01/2025,208634,1.0,50% A 80%,ATIVO,LEANDRO,PANAMERICANO,ITAYNNARA,PENDENTE
23/01/2025,208647,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,FABIANA,PENDENTE
23/01/2025,208652,1.0,50% A80%,ATIVO,LEANDRO,,JULIANA,PENDENTE
23/01/2025,208679,1.0,50% A80%,ATIVO,LEANDRO,,GREICY,PENDENTE
23/01/2025,208696,1.0,50% A80%,ATIVO,LEANDRO,PANAMERICANO,ALINE SALVADOR,PENDENTE
23/01/2025,209652,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,AMANDA SANTANA,PENDENTE
23/01/2025,209854,1.0,50% A80%,ATIVO,LEANDRO,BRADESCO,MONYZA,PENDENTE
23/01/2025,210059,1.0,50% A80%,ATIVO,LEANDRO,VOLKSWAGEN,JULIA,RESOLVIDO
23/01/2025,210565,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VITORIA,PENDENTE
23/01/2025,210789,1.0,50% A80%,ATIVO,LEANDRO,BV FINANCEIRA,VICTOR ADRIANO,PENDENTE
